af,2
ar,92
arz,2
az,9
azb,1
bar,1
be,2
be-tarask,1
bg,68
bh,1
bn,6
bs,3
ca,216
ckb,5
cs,77
da,5
de,218
diq,1
el,16
en,1179
eo,2
es,220
et,15
eu,3
fa,27
fi,120
fo,3
fr,551
fy,1
ga,8
gl,4
gom,6
gu,1
hi,5
hr,6
hu,48
hy,15
id,10
is,1
it,73
ja,19
jv,7
ka,4
kk,2
kn,3
ko,13
ku,1
la,5
lb,14
li,1
lt,13
lv,4
mk,1
ml,27
mn,1
mr,1
ms,1
nds,2
ne,17
nl,34
nn,2
no,43
oc,1
or,5
pa,4
pap,2
pl,46
pt,71
ro,15
ru,25
sco,1
sh,7
simple,26
sk,14
sl,5
sq,2
sr,3
sv,54
sw,1
szl,2
ta,9
te,2
th,13
tl,1
tr,99
tt,4
tyv,1
uk,37
ur,3
uz,1
vec,2
vi,1
war,2
zh,25
zh-min-nan,1
